Node Name,Entrez Gene ID,source,source id,type,,
PIM2,11040,Entrez,11040,,,
PAXBP1,94104,Entrez,94104,,,
NANOG,79923,Entrez,79923,,,
EPHB2,2048,Entrez,2048,,,
PTPRK,5796,Entrez,5796,,,
ICOS,29851,Entrez,29851,,,
PARVG,64098,Entrez,64098,,,
F2RL1,2150,Entrez,2150,,,
MBNL3,55796,Entrez,55796,,,
AP2A2,161,Entrez,161,,,
NR4A1,3164,Entrez,3164,,,
FGFR1OP,11116,Entrez,11116,,,
CHRM2,1129,Entrez,1129,,,
PGF,5228,Entrez,5228,,,
RIPK2,8767,Entrez,8767,,,
ME1,4199,Entrez,4199,,,
WHSC2,7469,Entrez,7469,,,
LY96,23643,Entrez,23643,,,
WNT5A,7474,Entrez,7474,,,
HLA-DPA1,3113,Entrez,3113,,,
GNL3,26354,Entrez,26354,,,
TRIM24,8805,Entrez,8805,,,
CHEK2,11200,Entrez,11200,,,
MAML3,55534,Entrez,55534,,,
KAT2B,8850,Entrez,8850,,,
GLP1R,2740,Entrez,2740,,,
AREG,374,Entrez,374,,,
EPHA1,2041,Entrez,2041,,,
FANCM,57697,Entrez,57697,,,
FANCC,2176,Entrez,2176,,,
CACNA1B,774,Entrez,774,,,
RHEB,6009,Entrez,6009,,,
TAF11,6882,Entrez,6882,,,
PAX2,5076,Entrez,5076,,,
DEFB1,1672,Entrez,1672,,,
WNT10B,7480,Entrez,7480,,,
PRTN3,5657,Entrez,5657,,,
FTL,2512,Entrez,2512,,,
KAT5,10524,Entrez,10524,,,
KAT5,10524,GO,GO:0000122,biological process,,
KAT5,10524,GO,GO:0000785,localization,,
KAT5,10524,GO,GO:0000812,localization,,
KAT5,10524,GO,GO:0003713,molecular function,,
KAT5,10524,GO,GO:0004402,molecular function,,
KAT5,10524,GO,GO:0005515,molecular function,,
KAT5,10524,GO,GO:0005634,localization,,
KAT5,10524,GO,GO:0005654,localization,,
KAT5,10524,GO,GO:0005667,localization,,
KAT5,10524,GO,GO:0006302,biological process,,
KAT5,10524,GO,GO:0006325,biological process,,
KAT5,10524,GO,GO:0006351,biological process,,
KAT5,10524,GO,GO:0006355,biological process,,
KAT5,10524,GO,GO:0008134,molecular function,,
KAT5,10524,GO,GO:0016747,molecular function,,
KAT5,10524,OMIM,601409,,,
GPAM,57678,Entrez,57678,,,
CIITA,4261,Entrez,4261,,,
NOS3,4846,Entrez,4846,,,
COL6A3,1293,Entrez,1293,,,
YWHAB,7529,Entrez,7529,,,
MBD3,53615,Entrez,53615,,,
INSRR,3645,Entrez,3645,,,
SKIL,6498,Entrez,6498,,,
DLGAP1,9229,Entrez,9229,,,
ACVRL1,94,Entrez,94,,,
RASA2,5922,Entrez,5922,,,
SOD3,6649,Entrez,6649,,,
SPRED1,161742,Entrez,161742,,,
CD86,942,Entrez,942,,,
CLDN1,9076,Entrez,9076,,,
STX1A,6804,Entrez,6804,,,
PRSS2,5645,Entrez,5645,,,
E2F4,1874,Entrez,1874,,,
CASP10,843,Entrez,843,,,
CASP10,843,GO,GO:0004197,molecular function,,
CASP10,843,GO,GO:0005515,molecular function,,
CASP10,843,GO,GO:0005737,localization,,
CASP10,843,GO,GO:0005829,localization,,
CASP10,843,GO,GO:0005886,localization,,
CASP10,843,GO,GO:0006508,biological process,,
CASP10,843,GO,GO:0006915,biological process,,
CASP10,843,GO,GO:0008234,molecular function,,
CASP10,843,GO,GO:0031265,localization,,
CASP10,843,GO,GO:0031625,molecular function,,
CASP10,843,GO,GO:0035877,molecular function,,
CASP10,843,GO,GO:0042981,biological process,,
CASP10,843,GO,GO:0043123,biological process,,
CASP10,843,GO,GO:0045087,biological process,,
CASP10,843,GO,GO:0097342,localization,,
CASP10,843,OMIM,601762,,,
HAUS2,55142,Entrez,55142,,,
CDC25C,995,Entrez,995,,,
POLD4,57804,Entrez,57804,,,
POLD3,10714,Entrez,10714,,,
TMEFF2,23671,Entrez,23671,,,
DOK7,285489,Entrez,285489,,,
PTTG2,10744,Entrez,10744,,,
CLK1,1195,Entrez,1195,,,
HSFY1,86614,Entrez,86614,,,
RELN,5649,Entrez,5649,,,
DAB1,1600,Entrez,1600,,,
PTRH2,51651,Entrez,51651,,,
DDAH2,23564,Entrez,23564,,,
DUSP14,11072,Entrez,11072,,,
ITGB3BP,23421,Entrez,23421,,,
STRAP,11171,Entrez,11171,,,
TGFA,7039,Entrez,7039,,,
COBRA1,25920,Entrez,25920,,,
GABRA1,2554,Entrez,2554,,,
GABRA3,2556,Entrez,2556,,,
SPATA13,221178,Entrez,221178,,,
PLCD3,113026,Entrez,113026,,,
ITPR2,3709,Entrez,3709,,,
GTPBP1,9567,Entrez,9567,,,
DCTN1,1639,Entrez,1639,,,
PLA2G4E,123745,Entrez,123745,,,
DEFB4,1673,Entrez,1673,,,
UCP1,7350,Entrez,7350,,,
KIDINS220,57498,Entrez,57498,,,
TP53BP1,7158,Entrez,7158,,,
NR0B1,190,Entrez,190,,,
CYP19A1,1588,Entrez,1588,,,
SMC4,10051,Entrez,10051,,,
HPGD,3248,Entrez,3248,,,
HIST2H3C,126961,Entrez,126961,,,
PAWR,5074,Entrez,5074,,,
PRKG2,5593,Entrez,5593,,,
PLN,5350,Entrez,5350,,,
PLCB4,5332,Entrez,5332,,,
ZFYVE9,9372,Entrez,9372,,,
PLCZ1,89869,Entrez,89869,,,
PYDC1,260434,Entrez,260434,,,
MYEOV2,150678,Entrez,150678,,,
PDE6G,5148,Entrez,5148,,,
CNGA1,1259,Entrez,1259,,,
ZFAND5,7763,Entrez,7763,,,
FOXM1,2305,Entrez,2305,,,
CENPF,1063,Entrez,1063,,,
CTNNA1,1495,Entrez,1495,,,
CTNNA1,1495,GO,GO:0001541,biological process,,
CTNNA1,1495,GO,GO:0001669,localization,,
CTNNA1,1495,GO,GO:0005198,molecular function,,
CTNNA1,1495,GO,GO:0005515,molecular function,,
CTNNA1,1495,GO,GO:0005737,localization,,
CTNNA1,1495,GO,GO:0005829,localization,,
CTNNA1,1495,GO,GO:0005886,localization,,
CTNNA1,1495,GO,GO:0005911,localization,,
CTNNA1,1495,GO,GO:0007155,biological process,,
CTNNA1,1495,GO,GO:0007163,biological process,,
CTNNA1,1495,GO,GO:0007406,biological process,,
CTNNA1,1495,GO,GO:0007568,biological process,,
CTNNA1,1495,GO,GO:0008013,molecular function,,
CTNNA1,1495,GO,GO:0017166,molecular function,,
CTNNA1,1495,GO,GO:0044822,molecular function,,
CTNNA1,1495,UniProt,P35221,,,
EIF3L,51386,Entrez,51386,,,
IL3,3562,Entrez,3562,,,
LITAF,9516,Entrez,9516,,,
AKR1C2,1646,Entrez,1646,,,
CAPN2,824,Entrez,824,,,
NEDD1,121441,Entrez,121441,,,
AP1S2,1902,Entrez,1902,,,
NTN3,4917,Entrez,4917,,,
NEO1,4756,Entrez,4756,,,
PTPN12,5782,Entrez,5782,,,
IL4R,3566,Entrez,3566,,,
BSG,682,Entrez,682,,,
KDELR3,11015,Entrez,11015,,,
CDK5R1,8851,Entrez,8851,,,
LMTK2,22853,Entrez,22853,,,
FERMT1,55612,Entrez,55612,,,
HTR2A,3356,Entrez,3356,,,
C5,727,Entrez,727,,,
USP6NL,9712,Entrez,9712,,,
PLK3,1263,Entrez,1263,,,
IL5RA,3568,Entrez,3568,,,
HCST,10870,Entrez,10870,,,
PTBP1,5725,Entrez,5725,,,
TRAK2,66008,Entrez,66008,,,
KCNJ2,3759,Entrez,3759,,,
RAP2A,5911,Entrez,5911,,,
MAP4K4,9448,Entrez,9448,,,
TIMELESS,8914,Entrez,8914,,,
GBF1,8729,Entrez,8729,,,
CREB3L4,148327,Entrez,148327,,,
ITPR3,3710,Entrez,3710,,,
FCGR2A,2212,Entrez,2212,,,
METTL1,4234,Entrez,4234,,,
GNAI2,2771,Entrez,2771,,,
HNF1A,6927,Entrez,6927,,,
PSENEN,55851,Entrez,55851,,,
COL1A1,1277,Entrez,1277,,,
MLC1,23209,Entrez,23209,,,
ZNF202,7753,Entrez,7753,,,
SOX17,64321,Entrez,64321,,,
XCL1,6375,Entrez,6375,,,
CCL4,6351,Entrez,6351,,,
PTPN5,84867,Entrez,84867,,,
FCER1G,2207,Entrez,2207,,,
ATRIP,84126,Entrez,84126,,,
FOSL1,8061,Entrez,8061,,,
CCL2,6347,Entrez,6347,,,
TNN,63923,Entrez,63923,,,
CACNG8,59283,Entrez,59283,,,
CACNA1D,776,Entrez,776,,,
RPL27A,6157,Entrez,6157,,,
TOPBP1,11073,Entrez,11073,,,
POFUT1,23509,Entrez,23509,,,
PDE6B,5158,Entrez,5158,,,
TFAP2A,7020,Entrez,7020,,,
CREB3L3,84699,Entrez,84699,,,
PHKG1,5260,Entrez,5260,,,
PLAU,5328,Entrez,5328,,,
CYTH4,27128,Entrez,27128,,,
BCL2,596,Entrez,596,,,
BCL2,596,GO,GO:0000082,biological process,,
BCL2,596,GO,GO:0000209,biological process,,
BCL2,596,GO,GO:0000902,biological process,,
BCL2,596,GO,GO:0001101,biological process,,
BCL2,596,GO,GO:0001503,biological process,,
BCL2,596,GO,GO:0002020,molecular function,,
BCL2,596,GO,GO:0005515,molecular function,,
BCL2,596,GO,GO:0005622,localization,,
BCL2,596,GO,GO:0005634,localization,,
BCL2,596,GO,GO:0005737,localization,,
BCL2,596,GO,GO:0005739,localization,,
BCL2,596,GO,GO:0005741,localization,,
BCL2,596,GO,GO:0008134,molecular function,,
BCL2,596,GO,GO:0015267,molecular function,,
BCL2,596,GO,GO:0016248,molecular function,,
BCL2,596,OMIM,151430,,,
HSD11B1,3290,Entrez,3290,,,
RARG,5916,Entrez,5916,,,
AGER,177,Entrez,177,,,
BIRC5,332,Entrez,332,,,
TUBA4B,80086,Entrez,80086,,,
TUBB1,81027,Entrez,81027,,,
CREB3L2,64764,Entrez,64764,,,
IL11,3589,Entrez,3589,,,
ABCA1,19,Entrez,19,,,
APOC3,345,Entrez,345,,,
PTGFR,5737,Entrez,5737,,,
BIRC2,329,Entrez,329,,,
UBE2D3,7323,Entrez,7323,,,
HLA-E,3133,Entrez,3133,,,
LNCR1,450093,Entrez,450093,,,
CASP7,840,Entrez,840,,,
FBXL5,26234,Entrez,26234,,,
CLCF1,23529,Entrez,23529,,,
CNTFR,1271,Entrez,1271,,,
CHEK1,1111,Entrez,1111,,,
SNF8,11267,Entrez,11267,,,
CHMP2A,27243,Entrez,27243,,,
CPT1C,126129,Entrez,126129,,,
MPO,4353,Entrez,4353,,,
GRAP2,9402,Entrez,9402,,,
DUSP10,11221,Entrez,11221,,,
LMO4,8543,Entrez,8543,,,
WHSC1,7468,Entrez,7468,,,
NRXN2,9379,Entrez,9379,,,
NLGN3,54413,Entrez,54413,,,
CD24,100133941,Entrez,100133941,,,
CD36,948,Entrez,948,,,
CD36,948,GO,GO:0000122,biological process,,
CD36,948,GO,GO:0001954,biological process,,
CD36,948,GO,GO:0002224,biological process,,
CD36,948,GO,GO:0002474,biological process,,
CD36,948,GO,GO:0002479,biological process,,
CD36,948,GO,GO:0005041,molecular function,,
CD36,948,GO,GO:0005515,molecular function,,
CD36,948,GO,GO:0005794,localization,,
CD36,948,GO,GO:0005886,localization,,
CD36,948,GO,GO:0005887,localization,,
CD36,948,GO,GO:0008035,molecular function,,
CD36,948,GO,GO:0008289,molecular function,,
CD36,948,GO,GO:0009897,localization,,
CD36,948,GO,GO:0009986,localization,,
CD36,948,GO,GO:0030169,molecular function,,
CD36,948,OMIM,173510,,,
PPP3CC,5533,Entrez,5533,,,
FANCB,2187,Entrez,2187,,,
STC1,6781,Entrez,6781,,,
SLK,9748,Entrez,9748,,,
BMP7,655,Entrez,655,,,
ETV1,2115,Entrez,2115,,,
MPRIP,23164,Entrez,23164,,,
FGF9,2254,Entrez,2254,,,
TUBA1B,10376,Entrez,10376,,,
HSF1,3297,Entrez,3297,,,
SPTBN1,6711,Entrez,6711,,,
FBXO31,79791,Entrez,79791,,,
CCL3L3,414062,Entrez,414062,,,
FKBP5,2289,Entrez,2289,,,
ACTA1,58,Entrez,58,,,
RPL28,6158,Entrez,6158,,,
EPB41,2035,Entrez,2035,,,
PATZ1,23598,Entrez,23598,,,
CARD11,84433,Entrez,84433,,,
UHMK1,127933,Entrez,127933,,,
IGL@,3535,Entrez,3535,,,
LRP2,4036,Entrez,4036,,,
C4BPA,722,Entrez,722,,,
TAF12,6883,Entrez,6883,,,
TAF4B,6875,Entrez,6875,,,
ARNTL,406,Entrez,406,,,
MAML1,9794,Entrez,9794,,,
GATA3,2625,Entrez,2625,,,
DUSP8,1850,Entrez,1850,,,
HSPD1,3329,Entrez,3329,,,
TREM2,54209,Entrez,54209,,,
CTNNA2,1496,Entrez,1496,,,
FXYD2,486,Entrez,486,,,
CSNK1A1,1452,Entrez,1452,,,
CSNK1A1,1452,GO,GO:0000777,localization,,
CSNK1A1,1452,GO,GO:0004672,molecular function,,
CSNK1A1,1452,GO,GO:0004674,molecular function,,
CSNK1A1,1452,GO,GO:0004713,molecular function,,
CSNK1A1,1452,GO,GO:0005515,molecular function,,
CSNK1A1,1452,GO,GO:0005524,molecular function,,
CSNK1A1,1452,GO,GO:0005813,localization,,
CSNK1A1,1452,GO,GO:0005829,localization,,
CSNK1A1,1452,GO,GO:0005847,localization,,
CSNK1A1,1452,GO,GO:0006468,biological process,,
CSNK1A1,1452,GO,GO:0007067,biological process,,
CSNK1A1,1452,GO,GO:0007165,biological process,,
CSNK1A1,1452,GO,GO:0007166,biological process,,
CSNK1A1,1452,GO,GO:0016055,biological process,,
CSNK1A1,1452,GO,GO:0016607,localization,,
CSNK1A1,1452,OMIM,600505,,,
ECM1,1893,Entrez,1893,,,
ASAP1,50807,Entrez,50807,,,
SRP54,6729,Entrez,6729,,,
CCL7,6354,Entrez,6354,,,
CREB3,10488,Entrez,10488,,,
CCL25,6370,Entrez,6370,,,
BMPR1B,658,Entrez,658,,,
LSM5,23658,Entrez,23658,,,
ARRB2,409,Entrez,409,,,
PCOS1,5120,Entrez,5120,,,
ZNF606,80095,Entrez,80095,,,
LRRFIP1,9208,Entrez,9208,,,
RLN3,117579,Entrez,117579,,,
RXFP4,339403,Entrez,339403,,,
TLR4,7099,Entrez,7099,,,
RAD51,5888,Entrez,5888,,,
POLR3H,171568,Entrez,171568,,,
POLR3F,10621,Entrez,10621,,,
HDAC8,55869,Entrez,55869,,,
CLDN4,1364,Entrez,1364,,,
INADL,10207,Entrez,10207,,,
RIMS1,22999,Entrez,22999,,,
MYH14,79784,Entrez,79784,,,
PMCH,5367,Entrez,5367,,,
MCHR2,84539,Entrez,84539,,,
ZNF397,84307,Entrez,84307,,,
CD82,3732,Entrez,3732,,,
MAP3K7IP2,23118,Entrez,23118,,,
GDF6,392255,Entrez,392255,,,
WASF3,10810,Entrez,10810,,,
ARPC1A,10552,Entrez,10552,,,
TAF6,6878,Entrez,6878,,,
CCL18,6362,Entrez,6362,,,
CSE1L,1434,Entrez,1434,,,
RRM2B,50484,Entrez,50484,,,
S100P,6286,Entrez,6286,,,
CACYBP,27101,Entrez,27101,,,
RPL18,6141,Entrez,6141,,,
HBEGF,1839,Entrez,1839,,,
NTRK3,4916,Entrez,4916,,,
CEBPA,1050,Entrez,1050,,,
CEBPA,1050,GO,GO:0000050,biological process,,
CEBPA,1050,GO,GO:0000122,biological process,,
CEBPA,1050,GO,GO:0001889,biological process,,
CEBPA,1050,GO,GO:0001892,biological process,,
CEBPA,1050,GO,GO:0003677,molecular function,,
CEBPA,1050,GO,GO:0003700,molecular function,,
CEBPA,1050,GO,GO:0003705,molecular function,,
CEBPA,1050,GO,GO:0005515,molecular function,,
CEBPA,1050,GO,GO:0005634,localization,,
CEBPA,1050,GO,GO:0005667,localization,,
CEBPA,1050,GO,GO:0006091,biological process,,
CEBPA,1050,GO,GO:0008134,molecular function,,
CEBPA,1050,GO,GO:0016363,localization,,
CEBPA,1050,GO,GO:0035189,localization,,
CEBPA,1050,GO,GO:0043234,localization,,
CEBPA,1050,OMIM,116897,,,
NEDD4L,23327,Entrez,23327,,,
TGFB1I1,7041,Entrez,7041,,,
CYBA,1535,Entrez,1535,,,
SCYL2,55681,Entrez,55681,,,
ANKS1A,23294,Entrez,23294,,,
PTGES,9536,Entrez,9536,,,
SPRY2,10253,Entrez,10253,,,
FGF7,2252,Entrez,2252,,,
PRMT1,3276,Entrez,3276,,,
POU6F1,5463,Entrez,5463,,,
CCL8,6355,Entrez,6355,,,
MLXIPL,51085,Entrez,51085,,,
IL10RB,3588,Entrez,3588,,,
RPL18A,6142,Entrez,6142,,,
LIG1,3978,Entrez,3978,,,
ANGPTL4,51129,Entrez,51129,,,
MMP16,4325,Entrez,4325,,,
ALDH9A1,223,Entrez,223,,,
NLGN1,22871,Entrez,22871,,,
ARID1A,8289,Entrez,8289,,,
TNFRSF25,8718,Entrez,8718,,,
TNFSF12,8742,Entrez,8742,,,
TNFSF12,8742,GO,GO:0001525,biological process,,
TNFSF12,8742,GO,GO:0001938,biological process,,
TNFSF12,8742,GO,GO:0005102,molecular function,,
TNFSF12,8742,GO,GO:0005125,molecular function,,
TNFSF12,8742,GO,GO:0005164,molecular function,,
TNFSF12,8742,GO,GO:0005515,molecular function,,
TNFSF12,8742,GO,GO:0005615,localization,,
TNFSF12,8742,GO,GO:0005887,localization,,
TNFSF12,8742,GO,GO:0006915,biological process,,
TNFSF12,8742,GO,GO:0006955,biological process,,
TNFSF12,8742,GO,GO:0007165,biological process,,
TNFSF12,8742,GO,GO:0016020,localization,,
TNFSF12,8742,GO,GO:0048471,localization,,
TNFSF12,8742,OMIM,602695,,,
RFC5,5985,Entrez,5985,,,
TIPIN,54962,Entrez,54962,,,
MMP3,4314,Entrez,4314,,,
C4A,720,Entrez,720,,,
CHAF1B,8208,Entrez,8208,,,
UBA5,79876,Entrez,79876,,,
SUMO2,6613,Entrez,6613,,,
XBP1,7494,Entrez,7494,,,
ANAPC13,25847,Entrez,25847,,,
HFE2,148738,Entrez,148738,,,
EIF4G3,8672,Entrez,8672,,,
MYH7B,57644,Entrez,57644,,,
MNX1,3110,Entrez,3110,,,
PRKAG2,51422,Entrez,51422,,,
CHP2,63928,Entrez,63928,,,
FGF11,2256,Entrez,2256,,,
PALLD,23022,Entrez,23022,,,
RDX,5962,Entrez,5962,,,
RICS,9743,Entrez,9743,,,
PLA2G5,5322,Entrez,5322,,,
RNF4,6047,Entrez,6047,,,
TRPS1,7227,Entrez,7227,,,
VHLL,391104,Entrez,391104,,,
SRPK1,6732,Entrez,6732,,,
MLX,6945,Entrez,6945,,,
DUSP2,1844,Entrez,1844,,,
RPS19BP1,91582,Entrez,91582,,,
SIRT1,23411,Entrez,23411,,,
DHFR,1719,Entrez,1719,,,
RP6-213H19.1,51765,Entrez,51765,,,
TAF10,6881,Entrez,6881,,,
TSC22D3,1831,Entrez,1831,,,
MYH3,4621,Entrez,4621,,,
CGN,57530,Entrez,57530,,,
ASPH,444,Entrez,444,,,
MYH11,4629,Entrez,4629,,,
CREB3L1,90993,Entrez,90993,,,
AURKC,6795,Entrez,6795,,,
CCNE2,9134,Entrez,9134,,,
TAM,8205,Entrez,8205,,,
CLU,1191,Entrez,1191,,,
ELANE,1991,Entrez,1991,,,
FZD7,8324,Entrez,8324,,,
INCENP,3619,Entrez,3619,,,
NDUFAF2,91942,Entrez,91942,,,
PHAX,51808,Entrez,51808,,,
CD1A,909,Entrez,909,,,
ACTR1A,10121,Entrez,10121,,,
HMGA1,3159,Entrez,3159,,,
HIPK2,28996,Entrez,28996,,,
DNM2,1785,Entrez,1785,,,
ZNF217,7764,Entrez,7764,,,
MAP3K8,1326,Entrez,1326,,,
DLX2,1746,Entrez,1746,,,
MSX2,4488,Entrez,4488,,,
IFNA13,3447,Entrez,3447,,,
CAMKK2,10645,Entrez,10645,,,
CXCR3,2833,Entrez,2833,,,
SNRK,54861,Entrez,54861,,,
TAF13,6884,Entrez,6884,,,
COL3A1,1281,Entrez,1281,,,
CYP3A4,1576,Entrez,1576,,,
NR1I2,8856,Entrez,8856,,,
HIF1AN,55662,Entrez,55662,,,
APBA3,9546,Entrez,9546,,,
CARD16,114769,Entrez,114769,,,
TXN,7295,Entrez,7295,,,
RAD1,5810,Entrez,5810,,,
NEK3,4752,Entrez,4752,,,
NFIA,4774,Entrez,4774,,,
LIF,3976,Entrez,3976,,,
EED,8726,Entrez,8726,,,
MAP4K5,11183,Entrez,11183,,,
CAT,847,Entrez,847,,,
KLRG1,10219,Entrez,10219,,,
ERCC1,2067,Entrez,2067,,,
IRF4,3662,Entrez,3662,,,
MAF,4094,Entrez,4094,,,
PTTG1,9232,Entrez,9232,,,
CHAT,1103,Entrez,1103,,,
RYR3,6263,Entrez,6263,,,
SUGT1,10910,Entrez,10910,,,
RFX5,5993,Entrez,5993,,,
NUP214,8021,Entrez,8021,,,
BRD4,23476,Entrez,23476,,,
PRDM1,639,Entrez,639,,,
PAX5,5079,Entrez,5079,,,
CSNK1G2,1455,Entrez,1455,,,
GALK1,2584,Entrez,2584,,,
CYSLTR2,57105,Entrez,57105,,,
IGF2,3481,Entrez,3481,,,
PDE3B,5140,Entrez,5140,,,
CACNA1I,8911,Entrez,8911,,,
CCNA1,8900,Entrez,8900,,,
GZMB,3002,Entrez,3002,,,
UBE4B,10277,Entrez,10277,,,
AP1B1,162,Entrez,162,,,
VEGFB,7423,Entrez,7423,,,
GIT2,9815,Entrez,9815,,,
COPA,1314,Entrez,1314,,,
STK4,6789,Entrez,6789,,,
IL1RN,3557,Entrez,3557,,,
HGS,9146,Entrez,9146,,,
ADCY5,111,Entrez,111,,,
CDKN1C,1028,Entrez,1028,,,
UGCG,7357,Entrez,7357,,,
TIMP3,7078,Entrez,7078,,,
FOXO3,2309,Entrez,2309,,,
HTR4,3360,Entrez,3360,,,
NPFF,8620,Entrez,8620,,,
RASGRP2,10235,Entrez,10235,,,
MMP13,4322,Entrez,4322,,,
DAPK3,1613,Entrez,1613,,,
SNRPF,6636,Entrez,6636,,,
CYTH3,9265,Entrez,9265,,,
HSF2,3298,Entrez,3298,,,
EPN2,22905,Entrez,22905,,,
MYL10,93408,Entrez,93408,,,
SMAD6,4091,Entrez,4091,,,
TERF2,7014,Entrez,7014,,,
ATF1,466,Entrez,466,,,
CLDN11,5010,Entrez,5010,,,
AMH,268,Entrez,268,,,
CD244,51744,Entrez,51744,,,
CEP76,79959,Entrez,79959,,,
PLAGL2,5326,Entrez,5326,,,
SFTPC,6440,Entrez,6440,,,
IRF9,10379,Entrez,10379,,,
TRIM26,7726,Entrez,7726,,,
GATA1,2623,Entrez,2623,,,
NUP188,23511,Entrez,23511,,,
CYP4A11,1579,Entrez,1579,,,
MGP,4256,Entrez,4256,,,
MITF,4286,Entrez,4286,,,
AES,166,Entrez,166,,,
MST1,4485,Entrez,4485,,,
MYL12B,103910,Entrez,103910,,,
LOC653888,653888,Entrez,653888,,,
XRCC1,7515,Entrez,7515,,,
CXCL3,2921,Entrez,2921,,,
AIF1,199,Entrez,199,,,
TAF9,6880,Entrez,6880,,,
NRBP2,340371,Entrez,340371,,,
SHC4,399694,Entrez,399694,,,
ZMYM3,9203,Entrez,9203,,,
DKK1,22943,Entrez,22943,,,
MED28,80306,Entrez,80306,,,
TAOK2,9344,Entrez,9344,,,
IFNA7,3444,Entrez,3444,,,
DUSP4,1846,Entrez,1846,,,
HDAC11,79885,Entrez,79885,,,
SPCS3,60559,Entrez,60559,,,
RPN2,6185,Entrez,6185,,,
PIP5K1C,23396,Entrez,23396,,,
CYBB,1536,Entrez,1536,,,
PFN1,5216,Entrez,5216,,,
PTHLH,5744,Entrez,5744,,,
P2RX2,22953,Entrez,22953,,,
PROS1,5627,Entrez,5627,,,
TYRO3,7301,Entrez,7301,,,
RPS6KA2,6196,Entrez,6196,,,
SMAD1,4086,Entrez,4086,,,
HR,55806,Entrez,55806,,,
GDF15,9518,Entrez,9518,,,
SMURF2,64750,Entrez,64750,,,
TIAM1,7074,Entrez,7074,,,
HNF4A,3172,Entrez,3172,,,
GFER,2671,Entrez,2671,,,
LAMC2,3918,Entrez,3918,,,
FGF6,2251,Entrez,2251,,,
PSMD14,10213,Entrez,10213,,,
OSBP,5007,Entrez,5007,,,
PPM1L,151742,Entrez,151742,,,
PTPRA,5786,Entrez,5786,,,
ARID3A,1820,Entrez,1820,,,
BMP1,649,Entrez,649,,,
HMBOX1,79618,Entrez,79618,,,
FGF16,8823,Entrez,8823,,,
MAP3K4,4216,Entrez,4216,,,
SIK2,23235,Entrez,23235,,,
NR1H3,10062,Entrez,10062,,,
TSHB,7252,Entrez,7252,,,
TSHR,7253,Entrez,7253,,,
GRK7,131890,Entrez,131890,,,
FCGR3B,2215,Entrez,2215,,,
SFRP2,6423,Entrez,6423,,,
SRI,6717,Entrez,6717,,,
PRF1,5551,Entrez,5551,,,
SRRM1,10250,Entrez,10250,,,
THOC4,10189,Entrez,10189,,,
PAIP1,10605,Entrez,10605,,,
CD38,952,Entrez,952,,,
DOK2,9046,Entrez,9046,,,
WIF1,11197,Entrez,11197,,,
CACNB2,783,Entrez,783,,,
CACNB1,782,Entrez,782,,,
PLD2,5338,Entrez,5338,,,
NCAPG,64151,Entrez,64151,,,
H2AFX,3014,Entrez,3014,,,
NEDD4,4734,Entrez,4734,,,
MYH9,4627,Entrez,4627,,,
CCT4,10575,Entrez,10575,,,
RACGAP1,29127,Entrez,29127,,,
SYT1,6857,Entrez,6857,,,
SPAG5,10615,Entrez,10615,,,
PPP2R4,5524,Entrez,5524,,,
PLEKHO1,51177,Entrez,51177,,,
JUND,3727,Entrez,3727,,,
SOCS7,30837,Entrez,30837,,,
ZMYND11,10771,Entrez,10771,,,
NGFR,4804,Entrez,4804,,,
TSPAN1,10103,Entrez,10103,,,
NRG2,9542,Entrez,9542,,,
RUNX1T1,862,Entrez,862,,,
KEAP1,9817,Entrez,9817,,,
MAPK8IP2,23542,Entrez,23542,,,
GUCY1B3,2983,Entrez,2983,,,
ECSIT,51295,Entrez,51295,,,
FYB,2533,Entrez,2533,,,
EVL,51466,Entrez,51466,,,
BCL2L13,23786,Entrez,23786,,,
LOC652614,652614,Entrez,652614,,,
KLRC4,8302,Entrez,8302,,,
ERF,2077,Entrez,2077,,,
CTSK,1513,Entrez,1513,,,
GTF2E2,2961,Entrez,2961,,,
NDRG1,10397,Entrez,10397,,,
DUSP16,80824,Entrez,80824,,,
CFL2,1073,Entrez,1073,,,
PDE2A,5138,Entrez,5138,,,
CAMP,820,Entrez,820,,,
UTP18,51096,Entrez,51096,,,
EREG,2069,Entrez,2069,,,
SAFB,6294,Entrez,6294,,,
FSTL1,11167,Entrez,11167,,,
PTPRM,5797,Entrez,5797,,,
TAX1BP3,30851,Entrez,30851,,,
CNTN2,6900,Entrez,6900,,,
GRB14,2888,Entrez,2888,,,
SIAH1,6477,Entrez,6477,,,
DEFA1,1667,Entrez,1667,,,
FEV,54738,Entrez,54738,,,
MEF2C,4208,Entrez,4208,,,
TCEB1,6921,Entrez,6921,,,
PSMD9,5715,Entrez,5715,,,
HOXA10,3206,Entrez,3206,,,
IGFBP1,3484,Entrez,3484,,,
CPT1B,1375,Entrez,1375,,,
HDAC4,9759,Entrez,9759,,,
MADCAM1,8174,Entrez,8174,,,
IBTK,25998,Entrez,25998,,,
VPS4B,9525,Entrez,9525,,,
ARHGDIA,396,Entrez,396,,,
FRAT1,10023,Entrez,10023,,,
APOA1,335,Entrez,335,,,
CDKN2D,1032,Entrez,1032,,,
PPAPDC1B,84513,Entrez,84513,,,
S100B,6285,Entrez,6285,,,
RFC4,5984,Entrez,5984,,,
RFC1,5981,Entrez,5981,,,
CLDN18,51208,Entrez,51208,,,
KRT1,3848,Entrez,3848,,,
FBXO43,286151,Entrez,286151,,,
